10,,10,,10,,10,,10,,10,,10,,10,,10,,10,
Manual run 4:10_UV,,Manual run 4:10_Cond,,Manual run 4:10_Cond%,,Manual run 4:10_Conc,,Manual run 4:10_Pressure,,Manual run 4:10_Flow,,Manual run 4:10_Temp,,Manual run 4:10_Fractions,,Manual run 4:10_Inject,,Manual run 4:10_Logbook,
ml, mAU,ml, mS/cm,ml, %,ml, %B,ml, MPa,ml, ml/min,ml, °C,ml,(Fractions),ml,(Injections),ml,(Set Marks)
25.56,14.73,25.56,19.45,25.56,19.50,25.56,100.00,25.56,0.37,25.56,1.00,25.56,7.80,,,,,,
25.69,14.78,25.69,19.45,25.69,19.40,25.69,100.00,25.69,0.36,25.69,1.00,25.69,7.70,,,,,,
25.82,14.70,25.82,19.45,25.82,19.40,25.82,100.00,25.82,0.37,25.82,1.00,25.82,7.70,,,,,,
25.95,14.81,25.95,19.44,25.95,19.40,25.95,100.00,25.95,0.36,25.95,1.00,25.95,7.70,,,,,,
26.08,14.76,26.08,19.44,26.08,19.40,26.08,100.00,26.08,0.36,26.08,1.00,26.08,7.70,,,,,,
26.21,14.74,26.21,19.43,26.21,19.40,26.21,100.00,26.21,0.36,26.21,1.00,26.21,7.70,,,,,,
26.34,14.83,26.34,19.42,26.34,19.40,26.34,100.00,26.34,0.37,26.34,1.00,26.34,7.70,,,,,,
26.47,14.78,26.47,19.42,26.47,19.40,26.47,100.00,26.47,0.36,26.47,1.00,26.47,7.70,,,,,,
26.60,14.83,26.60,19.42,26.60,19.40,26.60,100.00,26.60,0.36,26.60,1.00,26.60,7.70,,,,,,
26.73,14.95,26.73,19.42,26.73,19.40,26.73,100.00,26.73,0.37,26.73,1.00,26.73,7.70,,,,,,
26.86,14.91,26.86,19.41,26.86,19.40,26.86,100.00,26.86,0.36,26.86,1.00,26.86,7.70,,,,,,
26.99,14.92,26.99,19.40,26.99,19.40,26.99,100.00,26.99,0.36,26.99,1.00,26.99,7.70,,,,,,
27.12,15.01,27.12,19.40,27.12,19.40,27.12,100.00,27.12,0.36,27.12,1.00,27.12,7.70,,,,,,
27.25,14.94,27.25,19.40,27.25,19.40,27.25,100.00,27.25,0.36,27.25,1.00,27.25,7.70,,,,,,
27.38,15.05,27.38,19.40,27.38,19.40,27.38,100.00,27.38,0.37,27.38,1.00,27.38,7.70,,,,,,
27.51,14.96,27.51,19.40,27.51,19.40,27.51,100.00,27.51,0.36,27.51,1.00,27.51,7.70,,,,,,
27.64,14.93,27.64,19.42,27.64,19.40,27.64,100.00,27.64,0.36,27.64,1.00,27.64,7.70,,,,,,
27.77,14.95,27.77,19.42,27.77,19.40,27.77,100.00,27.77,0.36,27.77,1.00,27.77,7.60,,,,,,
27.90,15.11,27.90,19.41,27.90,19.40,27.90,100.00,27.90,0.37,27.90,1.00,27.90,7.60,,,,,,
28.03,14.98,28.03,19.40,28.03,19.40,28.03,100.00,28.03,0.36,28.03,1.00,28.03,7.60,,,,,,
28.16,15.15,28.16,19.40,28.16,19.40,28.16,100.00,28.16,0.36,28.16,1.00,28.16,7.60,,,,,,
28.29,15.05,28.29,19.41,28.29,19.40,28.29,100.00,28.29,0.36,28.29,1.00,28.29,7.60,,,,,,
28.42,15.16,28.42,19.41,28.42,19.40,28.42,100.00,28.42,0.36,28.42,1.00,28.42,7.60,,,,,,
28.55,15.19,28.55,19.41,28.55,19.40,28.55,100.00,28.55,0.36,28.55,1.00,28.55,7.60,,,,,,
28.68,15.18,28.68,19.41,28.68,19.40,28.68,100.00,28.68,0.37,28.68,1.00,28.68,7.60,,,,,,
28.81,15.17,28.81,19.40,28.81,19.40,28.81,100.00,28.81,0.37,28.81,1.00,28.81,7.60,,,,,,
28.94,15.17,28.94,19.39,28.93,19.40,28.93,100.00,28.93,0.36,28.94,1.00,28.94,7.60,,,,,,
29.07,15.38,29.07,19.42,29.06,19.40,29.06,100.00,29.06,0.34,29.07,1.00,29.07,7.60,,,,,,
29.20,15.30,29.20,19.40,29.19,19.40,29.19,100.00,29.19,0.36,29.20,1.00,29.20,7.60,,,,,,
29.33,15.29,29.32,19.39,29.32,19.40,29.32,100.00,29.32,0.37,29.32,1.00,29.32,7.60,,,,,,
29.46,15.37,29.45,19.39,29.45,19.40,29.45,100.00,29.45,0.37,29.45,1.00,29.45,7.60,,,,,,
29.59,15.32,29.58,19.41,29.58,19.40,29.58,100.00,29.58,0.36,29.58,1.00,29.58,7.60,,,,,,
29.71,15.41,29.71,19.41,29.71,19.40,29.71,100.00,29.71,0.36,29.71,1.00,29.71,7.60,,,,,,
29.84,15.34,29.84,19.41,29.84,19.40,29.84,100.00,29.84,0.36,29.84,1.00,29.84,7.60,,,,,,
29.97,15.42,29.97,19.41,29.97,19.40,29.97,100.00,29.97,0.36,29.97,1.00,29.97,7.60,,,,,,
30.10,15.40,30.10,19.40,30.10,19.40,30.10,100.00,30.10,0.37,30.10,1.00,30.10,7.50,,,,,,
30.23,15.43,30.23,19.40,30.23,19.40,30.23,100.00,30.23,0.36,30.23,1.00,30.23,7.50,,,,,,
30.36,15.57,30.36,19.41,30.36,19.40,30.36,100.00,30.36,0.36,30.36,1.00,30.36,7.50,,,,,,
30.49,15.53,30.49,19.41,30.49,19.40,30.49,100.00,30.49,0.36,30.49,1.00,30.49,7.50,,,,,,
30.62,15.60,30.62,19.41,30.62,19.40,30.62,100.00,30.62,0.36,30.62,1.00,30.62,7.50,,,,,,
30.75,15.59,30.75,19.42,30.75,19.40,30.75,100.00,30.75,0.36,30.75,1.00,30.75,7.50,,,,,,
30.88,15.60,30.88,19.42,30.88,19.40,30.88,100.00,30.88,0.37,30.88,1.00,30.88,7.50,,,,,,
31.01,15.55,31.01,19.42,31.01,19.40,31.01,100.00,31.01,0.37,31.01,1.00,31.01,7.50,,,,,,
31.14,15.57,31.14,19.42,31.14,19.40,31.14,100.00,31.14,0.37,31.14,1.00,31.14,7.50,,,,,,
31.27,15.61,31.27,19.42,31.27,19.40,31.27,100.00,31.27,0.37,31.27,1.00,31.27,7.50,,,,,,
31.40,15.76,31.40,19.43,31.40,19.40,31.40,100.00,31.40,0.36,31.40,1.00,31.40,7.50,,,,,,
31.53,15.70,31.53,19.43,31.53,19.40,31.53,100.00,31.53,0.37,31.53,1.00,31.53,7.50,,,,,,
31.66,15.81,31.66,19.44,31.66,19.40,31.66,100.00,31.66,0.36,31.66,1.00,31.66,7.40,,,,,,
31.79,15.88,31.79,19.44,31.79,19.40,31.79,100.00,31.79,0.36,31.79,1.00,31.79,7.40,,,,,,
31.92,15.73,31.92,19.43,31.92,19.40,31.92,100.00,31.92,0.36,31.92,1.00,31.92,7.40,,,,,,
32.05,15.82,32.05,19.43,32.05,19.40,32.05,100.00,32.05,0.36,32.05,1.00,32.05,7.40,,,,,,
32.18,15.81,32.18,19.43,32.18,19.40,32.18,100.00,32.18,0.36,32.18,1.00,32.18,7.40,,,,,,
32.31,15.81,32.31,19.43,32.31,19.40,32.31,100.00,32.31,0.37,32.31,1.00,32.31,7.40,,,,,,
32.44,15.86,32.44,19.42,32.44,19.40,32.44,100.00,32.44,0.36,32.44,1.00,32.44,7.40,,,,,,
32.57,15.78,32.57,19.43,32.57,19.40,32.57,100.00,32.57,0.36,32.57,1.00,32.57,7.40,,,,,,
32.70,15.88,32.70,19.43,32.70,19.40,32.70,100.00,32.70,0.36,32.70,1.00,32.70,7.40,,,,,,
32.83,15.97,32.83,19.43,32.83,19.40,32.83,100.00,32.83,0.36,32.83,1.00,32.83,7.40,,,,,,
32.96,15.87,32.96,19.43,32.96,19.40,32.96,100.00,32.96,0.36,32.96,1.00,32.96,7.40,,,,,,
33.09,15.98,33.09,19.42,33.09,19.40,33.09,100.00,33.09,0.36,33.09,1.00,33.09,7.40,,,,,,
33.22,15.90,33.22,19.42,33.22,19.40,33.22,100.00,33.22,0.37,33.22,1.00,33.22,7.40,,,,,,
33.35,15.99,33.35,19.42,33.35,19.40,33.35,100.00,33.35,0.36,33.35,1.00,33.35,7.40,,,,,,
33.48,16.01,33.48,19.43,33.48,19.40,33.48,100.00,33.48,0.36,33.48,1.00,33.48,7.30,,,,,,
33.61,16.02,33.61,19.43,33.61,19.40,33.61,100.00,33.61,0.36,33.61,1.00,33.61,7.30,,,,,,
33.74,16.05,33.74,19.43,33.74,19.40,33.74,100.00,33.74,0.36,33.74,1.00,33.74,7.30,,,,,,
33.87,16.05,33.87,19.42,33.87,19.40,33.87,100.00,33.87,0.36,33.87,1.00,33.87,7.30,,,,,,
34.00,16.04,34.00,19.42,34.00,19.40,34.00,100.00,34.00,0.36,34.00,1.00,34.00,7.30,,,,,,
34.13,16.12,34.13,19.42,34.13,19.40,34.13,100.00,34.13,0.37,34.13,1.00,34.13,7.30,,,,,,
34.26,15.91,34.26,19.41,34.25,19.40,34.25,100.00,34.25,0.36,34.26,1.00,34.26,7.30,,,,,,
34.39,16.09,34.39,19.41,34.38,19.40,34.38,100.00,34.38,0.37,34.39,1.00,34.39,7.30,,,,,,
34.52,16.12,34.52,19.41,34.51,19.40,34.51,100.00,34.51,0.36,34.52,1.00,34.52,7.30,,,,,,
34.65,16.10,34.64,19.41,34.64,19.40,34.64,100.00,34.64,0.37,34.64,1.00,34.64,7.30,,,,,,
34.78,16.13,34.77,19.41,34.77,19.40,34.77,100.00,34.77,0.36,34.77,1.00,34.77,7.30,,,,,,
34.91,16.14,34.90,19.40,34.90,19.40,34.90,100.00,34.90,0.36,34.90,1.00,34.90,7.30,,,,,,
35.04,16.18,35.03,19.42,35.03,19.40,35.03,100.00,35.03,0.36,35.03,1.00,35.03,7.20,,,,,,
35.16,16.17,35.16,19.44,35.16,19.40,35.16,100.00,35.16,0.37,35.16,1.00,35.16,7.20,,,,,,
35.29,16.34,35.29,19.45,35.29,19.50,35.29,100.00,35.29,0.36,35.29,1.00,35.29,7.20,,,,,,
35.42,16.24,35.42,19.47,35.42,19.50,35.42,100.00,35.42,0.36,35.42,1.00,35.42,7.20,,,,,,
35.55,16.33,35.55,19.46,35.55,19.50,35.55,100.00,35.55,0.37,35.55,1.00,35.55,7.20,,,,,,
35.68,16.17,35.68,19.46,35.68,19.50,35.68,100.00,35.68,0.37,35.68,1.00,35.68,7.20,,,,,,
35.81,16.29,35.81,19.46,35.81,19.50,35.81,100.00,35.81,0.37,35.81,1.00,35.81,7.20,,,,,,
35.94,16.35,35.94,19.45,35.94,19.40,35.94,100.00,35.94,0.36,35.94,1.00,35.94,7.20,,,,,,
36.07,16.34,36.07,19.44,36.07,19.40,36.07,100.00,36.07,0.36,36.07,1.00,36.07,7.20,,,,,,
36.20,16.28,36.20,19.44,36.20,19.40,36.20,100.00,36.20,0.37,36.20,1.00,36.20,7.20,,,,,,
36.33,16.35,36.33,19.44,36.33,19.40,36.33,100.00,36.33,0.38,36.33,1.00,36.33,7.20,,,,,,
36.46,16.32,36.46,19.43,36.46,19.40,36.46,100.00,36.46,0.36,36.46,1.00,36.46,7.20,,,,,,
36.59,16.30,36.59,19.42,36.59,19.40,36.59,100.00,36.59,0.36,36.59,1.00,36.59,7.20,,,,,,
36.72,16.32,36.72,19.43,36.72,19.40,36.72,100.00,36.72,0.36,36.72,1.00,36.72,7.20,,,,,,
36.85,16.32,36.85,19.42,36.85,19.40,36.85,100.00,36.85,0.36,36.85,1.00,36.85,7.20,,,,,,
36.98,16.37,36.98,19.43,36.98,19.40,36.98,100.00,36.98,0.36,36.98,1.00,36.98,7.20,,,,,,
37.11,16.32,37.11,19.42,37.11,19.40,37.11,100.00,37.11,0.37,37.11,1.00,37.11,7.20,,,,,,
37.24,16.29,37.24,19.41,37.24,19.40,37.24,100.00,37.24,0.36,37.24,1.00,37.24,7.20,,,,,,
37.37,16.28,37.37,19.41,37.37,19.40,37.37,100.00,37.37,0.37,37.37,1.00,37.37,7.10,,,,,,
37.50,16.38,37.50,19.42,37.50,19.40,37.50,100.00,37.50,0.38,37.50,1.00,37.50,7.10,,,,,,
37.63,16.33,37.63,19.42,37.63,19.40,37.63,100.00,37.63,0.38,37.63,1.00,37.63,7.10,,,,,,
37.76,16.37,37.76,19.44,37.76,19.40,37.76,100.00,37.76,0.38,37.76,1.00,37.76,7.10,,,,,,
37.89,16.36,37.89,19.44,37.89,19.40,37.89,100.00,37.89,0.38,37.89,1.00,37.89,7.10,,,,,,
38.02,16.44,38.02,19.43,38.02,19.40,38.02,100.00,38.02,0.38,38.02,1.00,38.02,7.10,,,,,,
38.15,16.39,38.15,19.44,38.15,19.40,38.15,100.00,38.15,0.38,38.15,1.00,38.15,7.10,,,,,,
38.28,16.26,38.28,19.43,38.28,19.40,38.28,100.00,38.28,0.36,38.28,1.00,38.28,7.10,,,,,,
38.41,16.28,38.41,19.41,38.41,19.40,38.41,100.00,38.41,0.21,38.41,1.00,38.41,7.10,,,,,,
38.54,16.27,38.54,19.43,38.54,19.40,38.54,100.00,38.54,0.37,38.54,1.00,38.54,7.10,,,,,,
38.67,16.33,38.67,19.41,38.67,19.40,38.67,100.00,38.67,0.38,38.67,1.00,38.67,7.10,,,,,,
38.80,16.26,38.80,19.39,38.80,19.40,38.80,100.00,38.80,0.38,38.80,1.00,38.80,7.10,,,,,,
38.93,16.33,38.93,19.38,38.93,19.40,38.93,100.00,38.93,0.38,38.93,1.00,38.93,7.10,,,,,,
39.06,16.31,39.06,19.37,39.06,19.40,39.06,100.00,39.06,0.38,39.06,1.00,39.06,7.10,,,,,,
39.19,16.30,39.19,19.36,39.19,19.40,39.19,100.00,39.19,0.38,39.19,1.00,39.19,7.10,,,,,,
39.32,16.32,39.32,19.36,39.32,19.40,39.32,100.00,39.32,0.38,39.32,1.00,39.32,7.10,,,,,,
39.45,16.27,39.45,19.33,39.44,19.30,39.44,100.00,39.44,0.38,39.45,1.00,39.45,7.10,,,,,,
39.58,16.26,39.58,19.32,39.57,19.30,39.57,100.00,39.57,0.38,39.58,1.00,39.58,7.10,,,,,,
39.71,16.34,39.71,19.32,39.70,19.30,39.70,100.00,39.70,0.38,39.71,1.00,39.71,7.10,,,,,,
39.84,16.34,39.84,19.32,39.83,19.30,39.83,100.00,39.83,0.38,39.84,1.00,39.84,7.10,,,,,,
39.97,16.44,39.96,19.30,39.96,19.30,39.96,100.00,39.96,0.38,39.96,1.00,39.96,7.10,,,,,,
40.10,16.56,40.09,19.29,40.09,19.30,40.09,100.00,40.09,0.38,40.09,1.00,40.09,7.00,,,,,,
40.23,16.67,40.22,19.29,40.22,19.30,40.22,100.00,40.22,0.38,40.22,1.00,40.22,7.00,,,,,,
40.36,16.58,40.35,19.29,40.35,19.30,40.35,100.00,40.35,0.38,40.35,1.00,40.35,7.00,,,,,,
40.48,16.76,40.48,19.29,40.48,19.30,40.48,100.00,40.48,0.38,40.48,1.00,40.48,7.00,,,,,,
40.61,16.93,40.61,19.28,40.61,19.30,40.61,100.00,40.61,0.38,40.61,1.00,40.61,7.00,,,,,,
40.74,16.96,40.74,19.28,40.74,19.30,40.74,100.00,40.74,0.38,40.74,1.00,40.74,7.00,,,,,,
40.87,17.00,40.87,19.27,40.87,19.30,40.87,100.00,40.87,0.38,40.87,1.00,40.87,7.00,,,,,,
41.00,17.16,41.00,19.28,41.00,19.30,41.00,100.00,41.00,0.38,41.00,1.00,41.00,7.00,,,,,,
41.13,17.25,41.13,19.27,41.13,19.30,41.13,100.00,41.13,0.38,41.13,1.00,41.13,7.00,,,,,,
41.26,17.45,41.26,19.26,41.26,19.30,41.26,100.00,41.26,0.38,41.26,1.00,41.26,7.00,,,,,,
41.39,17.61,41.39,19.28,41.39,19.30,41.39,100.00,41.39,0.38,41.39,1.00,41.39,7.00,,,,,,
41.52,17.79,41.52,19.27,41.52,19.30,41.52,100.00,41.52,0.38,41.52,1.00,41.52,6.90,,,,,,
41.65,18.09,41.65,19.25,41.65,19.30,41.65,100.00,41.65,0.39,41.65,1.00,41.65,6.90,,,,,,
41.78,18.39,41.78,19.24,41.78,19.20,41.78,100.00,41.78,0.38,41.78,1.00,41.78,6.90,,,,,,
41.91,19.15,41.91,19.24,41.91,19.20,41.91,100.00,41.91,0.38,41.91,1.00,41.91,6.90,,,,,,
42.04,19.91,42.04,19.24,42.04,19.20,42.04,100.00,42.04,0.38,42.04,1.00,42.04,6.90,,,,,,
42.17,21.13,42.17,19.23,42.17,19.20,42.17,100.00,42.17,0.38,42.17,1.00,42.17,6.90,,,,,,
42.30,22.64,42.30,19.23,42.30,19.20,42.30,100.00,42.30,0.38,42.30,1.00,42.30,6.90,,,,,,
42.43,24.65,42.43,19.23,42.43,19.20,42.43,100.00,42.43,0.38,42.43,1.00,42.43,6.90,,,,,,
42.56,27.75,42.56,19.22,42.56,19.20,42.56,100.00,42.56,0.38,42.56,1.00,42.56,6.90,,,,,,
42.69,32.25,42.69,19.22,42.69,19.20,42.69,100.00,42.69,0.38,42.69,1.00,42.69,6.90,,,,,,
42.82,38.88,42.82,19.23,42.82,19.20,42.82,100.00,42.82,0.38,42.82,1.00,42.82,6.80,,,,,,
42.95,48.31,42.95,19.23,42.95,19.20,42.95,100.00,42.95,0.38,42.95,1.00,42.95,6.80,,,,,,
43.08,61.70,43.08,19.23,43.08,19.20,43.08,100.00,43.08,0.38,43.08,1.00,43.08,6.80,,,,,,
43.21,80.65,43.21,19.22,43.21,19.20,43.21,100.00,43.21,0.38,43.21,1.00,43.21,6.80,,,,,,
43.34,105.35,43.34,19.21,43.34,19.20,43.34,100.00,43.34,0.38,43.34,1.00,43.34,6.80,,,,,,
43.47,134.98,43.47,19.22,43.47,19.20,43.47,100.00,43.47,0.38,43.47,1.00,43.47,6.80,,,,,,
43.60,171.01,43.60,19.20,43.60,19.20,43.60,100.00,43.60,0.38,43.60,1.00,43.60,6.80,,,,,,
43.73,216.02,43.73,19.20,43.73,19.20,43.73,100.00,43.73,0.38,43.73,1.00,43.73,6.80,,,,,,
43.86,267.40,43.86,19.18,43.86,19.20,43.86,100.00,43.86,0.38,43.86,1.00,43.86,6.80,,,,,,
43.99,321.69,43.99,19.17,43.99,19.20,43.99,100.00,43.99,0.38,43.99,1.00,43.99,6.80,,,,,,
44.12,381.05,44.12,19.16,44.12,19.20,44.12,100.00,44.12,0.38,44.12,1.00,44.12,6.70,,,,,,
44.25,444.18,44.25,19.17,44.25,19.20,44.25,100.00,44.25,0.38,44.25,1.00,44.25,6.70,,,,,,
44.38,508.06,44.38,19.16,44.38,19.20,44.38,100.00,44.38,0.38,44.38,1.00,44.38,6.70,,,,,,
44.51,567.63,44.51,19.15,44.51,19.20,44.51,100.00,44.51,0.38,44.51,1.00,44.51,6.70,,,,,,
44.64,625.25,44.64,19.15,44.64,19.20,44.64,100.00,44.64,0.38,44.64,1.00,44.64,6.70,,,,,,
44.77,681.22,44.77,19.14,44.76,19.10,44.76,100.00,44.76,0.38,44.77,1.00,44.77,6.70,,,,,,
44.90,731.44,44.90,19.15,44.89,19.10,44.89,100.00,44.89,0.38,44.90,1.00,44.90,6.70,,,,,,
45.03,772.93,45.03,19.14,45.02,19.10,45.02,100.00,45.02,0.38,45.03,1.00,45.03,6.70,,,,,,
45.16,809.24,45.16,19.12,45.15,19.10,45.15,100.00,45.15,0.38,45.16,1.00,45.16,6.70,,,,,,
45.29,837.50,45.28,19.12,45.28,19.10,45.28,100.00,45.28,0.38,45.28,1.00,45.28,6.60,,,,,,
45.42,859.79,45.41,19.11,45.41,19.10,45.41,100.00,45.41,0.38,45.41,1.00,45.41,6.60,,,,,,
45.55,874.33,45.54,19.10,45.54,19.10,45.54,100.00,45.54,0.38,45.54,1.00,45.54,6.60,,,,,,
45.68,883.51,45.67,19.12,45.67,19.10,45.67,100.00,45.67,0.38,45.67,1.00,45.67,6.60,,,,,,
45.81,885.46,45.80,19.15,45.80,19.10,45.80,100.00,45.80,0.38,45.80,1.00,45.80,6.60,,,,,,
45.93,881.98,45.93,19.13,45.93,19.10,45.93,100.00,45.93,0.38,45.93,1.00,45.93,6.60,,,,,,
46.06,872.91,46.06,19.13,46.06,19.10,46.06,100.00,46.06,0.38,46.06,1.00,46.06,6.60,,,,,,
46.19,857.29,46.19,19.13,46.19,19.10,46.19,100.00,46.19,0.38,46.19,1.00,46.19,6.60,,,,,,
46.32,836.62,46.32,19.13,46.32,19.10,46.32,100.00,46.32,0.38,46.32,1.00,46.32,6.60,,,,,,
46.45,811.13,46.45,19.14,46.45,19.10,46.45,100.00,46.45,0.38,46.45,1.00,46.45,6.50,,,,,,
46.58,780.00,46.58,19.14,46.58,19.10,46.58,100.00,46.58,0.38,46.58,1.00,46.58,6.50,,,,,,
46.71,745.01,46.71,19.13,46.71,19.10,46.71,100.00,46.71,0.38,46.71,1.00,46.71,6.50,,,,,,
46.84,706.06,46.84,19.14,46.84,19.10,46.84,100.00,46.84,0.38,46.84,1.00,46.84,6.50,,,,,,
46.97,662.73,46.97,19.16,46.97,19.20,46.97,100.00,46.97,0.38,46.97,1.00,46.97,6.50,,,,,,
47.10,618.41,47.10,19.15,47.10,19.10,47.10,100.00,47.10,0.38,47.10,1.00,47.10,6.50,,,,,,
47.23,575.02,47.23,19.15,47.23,19.20,47.23,100.00,47.23,0.38,47.23,1.00,47.23,6.50,,,,,,
47.36,530.28,47.36,19.17,47.36,19.20,47.36,100.00,47.36,0.38,47.36,1.00,47.36,6.50,,,,,,
47.49,485.67,47.49,19.19,47.49,19.20,47.49,100.00,47.49,0.38,47.49,1.00,47.49,6.50,,,,,,
47.62,445.13,47.62,19.21,47.62,19.20,47.62,100.00,47.62,0.38,47.62,1.00,47.62,6.50,,,,,,
47.75,407.55,47.75,19.21,47.75,19.20,47.75,100.00,47.75,0.38,47.75,1.00,47.75,6.50,,,,,,
47.88,383.21,47.88,19.27,47.88,19.30,47.88,100.00,47.88,0.38,47.88,1.00,47.88,6.50,,,,,,
48.01,344.77,48.01,19.25,48.01,19.20,48.01,100.00,48.01,0.38,48.01,1.00,48.01,6.50,,,,,,
48.14,318.42,48.14,19.26,48.14,19.30,48.14,100.00,48.14,0.38,48.14,1.00,48.14,6.50,,,,,,
48.27,290.94,48.27,19.28,48.27,19.30,48.27,100.00,48.27,0.38,48.27,1.00,48.27,6.50,,,,,,
48.40,267.00,48.40,19.30,48.40,19.30,48.40,100.00,48.40,0.38,48.40,1.00,48.40,6.50,,,,,,
48.53,244.82,48.53,19.30,48.53,19.30,48.53,100.00,48.53,0.38,48.53,1.00,48.53,6.50,,,,,,
48.66,226.13,48.66,19.31,48.66,19.30,48.66,100.00,48.66,0.38,48.66,1.00,48.66,6.50,,,,,,
48.79,209.75,48.79,19.32,48.79,19.30,48.79,100.00,48.79,0.38,48.79,1.00,48.79,6.50,,,,,,
48.92,195.43,48.92,19.33,48.92,19.30,48.92,100.00,48.92,0.38,48.92,1.00,48.92,6.50,,,,,,
49.05,182.71,49.05,19.34,49.05,19.30,49.05,100.00,49.05,0.38,49.05,1.00,49.05,6.50,,,,,,
49.18,171.30,49.18,19.35,49.18,19.40,49.18,100.00,49.18,0.38,49.18,1.00,49.18,6.50,,,,,,
49.31,161.72,49.31,19.37,49.31,19.40,49.31,100.00,49.31,0.38,49.31,1.00,49.31,6.50,,,,,,
49.44,153.42,49.44,19.37,49.44,19.40,49.44,100.00,49.44,0.38,49.44,1.00,49.44,6.50,,,,,,
49.57,145.50,49.57,19.39,49.57,19.40,49.57,100.00,49.57,0.38,49.57,1.00,49.57,6.50,,,,,,
49.70,138.78,49.70,19.40,49.70,19.40,49.70,100.00,49.70,0.38,49.70,1.00,49.70,6.50,,,,,,
49.83,132.95,49.83,19.42,49.83,19.40,49.83,100.00,49.83,0.38,49.83,1.00,49.83,6.50,,,,,,
49.96,127.62,49.96,19.43,49.96,19.40,49.96,100.00,49.96,0.38,49.96,1.00,49.96,6.50,,,,,,
50.09,122.84,50.09,19.44,50.08,19.40,50.08,100.00,50.08,0.38,50.09,1.00,50.09,6.50,,,,,,
50.22,118.51,50.22,19.45,50.21,19.40,50.21,100.00,50.21,0.38,50.22,1.00,50.22,6.60,,,,,,
50.35,114.75,50.35,19.46,50.34,19.50,50.34,100.00,50.34,0.38,50.35,1.00,50.35,6.60,,,,,,
50.48,110.93,50.48,19.48,50.47,19.50,50.47,100.00,50.47,0.38,50.48,1.00,50.48,6.60,,,,,,
50.61,107.78,50.61,19.48,50.60,19.50,50.60,100.00,50.60,0.38,50.61,1.00,50.60,6.60,,,,,,
50.74,104.48,50.73,19.49,50.73,19.50,50.73,100.00,50.73,0.38,50.73,1.00,50.73,6.60,,,,,,
50.87,101.89,50.86,19.50,50.86,19.50,50.86,100.00,50.86,0.38,50.86,1.00,50.86,6.60,,,,,,
51.00,99.14,50.99,19.50,50.99,19.50,50.99,100.00,50.99,0.38,50.99,1.00,50.99,6.70,,,,,,
51.13,96.79,51.12,19.50,51.12,19.50,51.12,100.00,51.12,0.38,51.12,1.00,51.12,6.70,,,,,,
51.26,94.58,51.25,19.50,51.25,19.50,51.25,100.00,51.25,0.38,51.25,1.00,51.25,6.70,,,,,,
51.38,92.36,51.38,19.49,51.38,19.50,51.38,100.00,51.38,0.37,51.38,1.00,51.38,6.70,,,,,,
51.51,90.43,51.51,19.50,51.51,19.50,51.51,100.00,51.51,0.37,51.51,1.00,51.51,6.70,,,,,,
51.64,88.65,51.64,19.50,51.64,19.50,51.64,100.00,51.64,0.38,51.64,1.00,51.64,6.70,,,,,,
51.77,86.93,51.77,19.50,51.77,19.50,51.77,100.00,51.77,0.38,51.77,1.00,51.77,6.80,,,,,,
51.90,85.41,51.90,19.50,51.90,19.50,51.90,100.00,51.90,0.37,51.90,1.00,51.90,6.80,,,,,,
52.03,83.94,52.03,19.49,52.03,19.50,52.03,100.00,52.03,0.37,52.03,1.00,52.03,6.80,,,,,,
52.16,82.51,52.16,19.49,52.16,19.50,52.16,100.00,52.16,0.38,52.16,1.00,52.16,6.80,,,,,,
52.29,81.25,52.29,19.49,52.29,19.50,52.29,100.00,52.29,0.38,52.29,1.00,52.29,6.80,,,,,,
52.42,79.98,52.42,19.49,52.42,19.50,52.42,100.00,52.42,0.38,52.42,1.00,52.42,6.80,,,,,,
52.55,78.96,52.55,19.49,52.55,19.50,52.55,100.00,52.55,0.38,52.55,1.00,52.55,6.80,,,,,,
52.68,78.11,52.68,19.49,52.68,19.50,52.68,100.00,52.68,0.38,52.68,1.00,52.68,6.90,,,,,,
52.81,77.21,52.81,19.49,52.81,19.50,52.81,100.00,52.81,0.38,52.81,1.00,52.81,6.90,,,,,,
52.94,76.51,52.94,19.49,52.94,19.50,52.94,100.00,52.94,0.38,52.94,1.00,52.94,6.90,,,,,,
53.07,75.76,53.07,19.49,53.07,19.50,53.07,100.00,53.07,0.38,53.07,1.00,53.07,6.90,,,,,,
53.20,75.15,53.20,19.49,53.20,19.50,53.20,100.00,53.20,0.38,53.20,1.00,53.20,6.90,,,,,,
53.33,74.79,53.33,19.49,53.33,19.50,53.33,100.00,53.33,0.38,53.33,1.00,53.33,6.90,,,,,,
53.46,74.54,53.46,20.12,53.46,20.10,53.46,100.00,53.46,0.36,53.46,1.00,53.46,8.30,,,,,,
53.59,74.05,53.59,19.85,53.59,19.80,53.59,100.00,53.59,0.36,53.59,1.00,53.59,8.40,,,,,,
53.72,75.22,53.72,19.75,53.72,19.70,53.72,100.00,53.72,0.36,53.72,1.00,53.72,8.40,,,,,,
53.85,74.97,53.85,19.93,53.85,19.90,53.85,100.00,53.85,0.36,53.85,1.00,53.85,8.40,,,,,,
53.98,74.14,53.98,19.73,53.98,19.70,53.98,100.00,53.98,0.36,53.98,1.00,53.98,8.40,,,,,,
54.11,74.12,54.11,19.68,54.11,19.70,54.11,100.00,54.11,0.36,54.11,1.00,54.11,8.40,,,,,,
