10,,10,,10,,10,,10,,10,,10,,10,,10,,10,
Manual run 1:10_UV,,Manual run 1:10_Cond,,Manual run 1:10_Cond%,,Manual run 1:10_Conc,,Manual run 1:10_Pressure,,Manual run 1:10_Flow,,Manual run 1:10_Temp,,Manual run 1:10_Fractions,,Manual run 1:10_Inject,,Manual run 1:10_Logbook,
ml, mAU,ml, mS/cm,ml, %,ml, %B,ml, MPa,ml, ml/min,ml, øC,ml,(Fractions),ml,(Injections),ml,(Set Marks)
10,15.88,10.42,22.73,10.42,22.7,10.42,100,10.42,2.38,10.42,0.6,12.5,8.5,,,,,,
10.05,16.13,10.47,22.73,10.47,22.7,10.47,100,10.47,2.37,10.47,0.6,12.56,8.5,,,,,,
10.1,16.13,10.52,22.73,10.52,22.7,10.52,100,10.52,2.38,10.52,0.6,12.62,8.6,,,,,,
10.15,16.24,10.57,22.73,10.57,22.7,10.57,100,10.57,2.37,10.57,0.6,12.68,8.6,,,,,,
10.2,16.16,10.62,22.73,10.62,22.7,10.62,100,10.62,2.36,10.62,0.6,12.75,8.6,,,,,,
10.25,16.36,10.67,22.73,10.68,22.7,10.68,100,10.68,2.37,10.67,0.6,12.81,8.6,,,,,,
10.3,16.25,10.73,22.73,10.73,22.7,10.73,100,10.73,2.37,10.73,0.6,12.87,8.6,,,,,,
10.35,16.26,10.78,22.73,10.78,22.7,10.78,100,10.78,2.38,10.78,0.6,12.93,8.6,,,,,,
10.4,16.22,10.83,22.73,10.83,22.7,10.83,100,10.83,2.37,10.83,0.6,12.99,8.6,,,,,,
10.45,16.15,10.88,22.73,10.88,22.7,10.88,100,10.88,2.36,10.88,0.6,13.06,8.6,,,,,,
10.5,15.96,10.93,22.74,10.93,22.7,10.93,100,10.93,2.37,10.93,0.6,13.12,8.6,,,,,,
10.55,15.78,10.98,22.74,10.99,22.7,10.99,100,10.99,2.36,10.98,0.6,13.18,8.6,,,,,,
10.6,15.64,11.03,22.75,11.04,22.7,11.04,100,11.04,2.37,11.03,0.6,13.24,8.6,,,,,,
10.65,15.51,11.09,22.75,11.09,22.8,11.09,100,11.09,2.37,11.09,0.6,13.3,8.6,,,,,,
10.69,15.29,11.14,22.76,11.14,22.8,11.14,100,11.14,2.37,11.14,0.6,13.37,8.6,,,,,,
10.74,15.23,11.19,22.76,11.19,22.8,11.19,100,11.19,2.38,11.19,0.6,13.43,8.6,,,,,,
10.79,14.9,11.24,22.76,11.24,22.8,11.24,100,11.24,2.36,11.24,0.6,13.49,8.6,,,,,,
10.84,14.7,11.29,22.76,11.29,22.8,11.29,100,11.29,2.37,11.29,0.6,13.55,8.6,,,,,,
10.89,14.54,11.34,22.76,11.35,22.8,11.35,100,11.35,2.35,11.34,0.6,13.61,8.6,,,,,,
10.94,14.35,11.4,22.76,11.4,22.8,11.4,100,11.4,2.36,11.4,0.6,13.67,8.7,,,,,,
10.99,14.32,11.45,22.76,11.45,22.8,11.45,100,11.45,2.37,11.45,0.6,13.74,8.7,,,,,,
11.04,14.07,11.5,22.76,11.5,22.8,11.5,100,11.5,2.36,11.5,0.6,13.8,8.7,,,,,,
11.09,13.89,11.55,22.77,11.55,22.8,11.55,100,11.55,2.37,11.55,0.6,13.86,8.7,,,,,,
11.14,14.01,11.6,22.77,11.6,22.8,11.6,100,11.6,2.36,11.6,0.6,13.92,8.7,,,,,,
11.19,13.94,11.65,22.78,11.66,22.8,11.66,100,11.66,2.36,11.65,0.6,13.98,8.7,,,,,,
11.24,13.7,11.71,22.78,11.71,22.8,11.71,100,11.71,2.36,11.71,0.6,14.05,8.7,,,,,,
11.29,13.68,11.76,22.77,11.76,22.8,11.76,100,11.76,2.35,11.76,0.6,14.11,8.7,,,,,,
11.34,13.64,11.81,22.77,11.81,22.8,11.81,100,11.81,2.36,11.81,0.6,14.17,8.7,,,,,,
11.39,13.55,11.86,22.77,11.86,22.8,11.86,100,11.86,2.36,11.86,0.6,14.23,8.7,,,,,,
11.44,13.59,11.91,22.77,11.91,22.8,11.91,100,11.91,2.36,11.91,0.6,14.29,8.7,,,,,,
11.49,13.51,11.96,22.78,11.97,22.8,11.97,100,11.97,2.36,11.96,0.6,14.36,8.7,,,,,,
11.54,13.5,12.01,22.78,12.02,22.8,12.02,100,12.02,2.35,12.01,0.6,14.42,8.7,,,,,,
11.59,13.48,12.07,22.78,12.07,22.8,12.07,100,12.07,2.36,12.07,0.6,14.48,8.7,,,,,,
11.64,13.45,12.12,22.78,12.12,22.8,12.12,100,12.12,2.35,12.12,0.6,14.54,8.7,,,,,,
11.69,13.47,12.17,22.77,12.17,22.8,12.17,100,12.17,2.35,12.17,0.6,14.6,8.7,,,,,,
11.73,13.45,12.22,22.78,12.22,22.8,12.22,100,12.22,2.36,12.22,0.6,14.66,8.7,,,,,,
11.78,13.45,12.27,22.77,12.27,22.8,12.27,100,12.27,2.35,12.27,0.6,14.73,8.7,,,,,,
11.83,13.35,12.32,22.77,12.33,22.8,12.33,100,12.33,2.35,12.32,0.6,14.79,8.7,,,,,,
11.88,13.42,12.38,22.77,12.38,22.8,12.38,100,12.38,2.36,12.38,0.6,14.85,8.7,,,,,,
11.93,13.37,12.43,22.77,12.43,22.8,12.43,100,12.43,2.36,12.43,0.6,14.91,8.8,,,,,,
11.98,13.57,12.48,22.77,12.48,22.8,12.48,100,12.48,2.36,12.48,0.6,14.97,8.8,,,,,,
12.03,13.53,12.53,22.77,12.53,22.8,12.53,100,12.53,2.35,12.53,0.6,15.04,8.8,,,,,,
12.08,13.64,12.58,22.77,12.58,22.8,12.58,100,12.58,2.35,12.58,0.6,15.1,8.8,,,,,,
12.13,13.73,12.63,22.77,12.64,22.8,12.64,100,12.64,2.35,12.63,0.6,15.16,8.8,,,,,,
12.18,13.57,12.68,22.77,12.69,22.8,12.69,100,12.69,2.35,12.68,0.6,15.22,8.8,,,,,,
12.23,13.52,12.74,22.77,12.74,22.8,12.74,100,12.74,2.36,12.74,0.6,15.28,8.8,,,,,,
12.28,13.57,12.79,22.77,12.79,22.8,12.79,100,12.79,2.35,12.79,0.6,15.35,8.8,,,,,,
12.33,13.55,12.84,22.76,12.84,22.8,12.84,100,12.84,2.35,12.84,0.6,15.41,8.8,,,,,,
12.38,13.42,12.89,22.76,12.89,22.8,12.89,100,12.89,2.36,12.89,0.6,15.47,8.8,,,,,,
12.43,13.48,12.94,22.76,12.95,22.8,12.95,100,12.95,2.35,12.94,0.6,15.53,8.8,,,,,,
12.48,13.48,12.99,22.76,13,22.8,13,100,13,2.36,12.99,0.6,15.59,8.8,,,,,,
12.53,13.52,13.05,22.76,13.05,22.8,13.05,100,13.05,2.35,13.05,0.6,15.65,8.8,,,,,,
12.58,13.41,13.1,22.76,13.1,22.8,13.1,100,13.1,2.34,13.1,0.6,15.72,8.9,,,,,,
12.63,13.43,13.15,22.76,13.15,22.8,13.15,100,13.15,2.36,13.15,0.6,15.78,8.9,,,,,,
12.68,13.44,13.2,22.76,13.2,22.8,13.2,100,13.2,2.34,13.2,0.6,15.84,8.8,,,,,,
12.72,13.38,13.25,22.76,13.25,22.8,13.25,100,13.25,2.35,13.25,0.6,15.9,8.8,,,,,,
12.77,13.33,13.3,22.76,13.31,22.8,13.31,100,13.31,2.34,13.3,0.6,15.96,8.8,,,,,,
12.82,13.33,13.36,22.76,13.36,22.8,13.36,100,13.36,2.35,13.36,0.6,16.03,8.8,,,,,,
12.87,13.36,13.41,22.76,13.41,22.8,13.41,100,13.41,2.36,13.41,0.6,16.09,8.8,,,,,,
12.92,13.36,13.46,22.76,13.46,22.8,13.46,100,13.46,2.35,13.46,0.6,16.15,8.8,,,,,,
12.97,13.36,13.51,22.76,13.51,22.8,13.51,100,13.51,2.35,13.51,0.6,16.21,8.8,,,,,,
13.02,13.21,13.56,22.76,13.56,22.8,13.56,100,13.56,2.35,13.56,0.6,16.27,8.8,,,,,,
13.07,13.28,13.61,22.76,13.62,22.8,13.62,100,13.62,2.34,13.61,0.6,16.34,8.8,,,,,,
13.12,13.25,13.66,22.76,13.67,22.8,13.67,100,13.67,2.35,13.66,0.6,16.4,8.8,,,,,,
13.17,13.15,13.72,22.76,13.72,22.8,13.72,100,13.72,2.34,13.72,0.6,16.46,8.8,,,,,,
13.22,13.16,13.77,22.76,13.77,22.8,13.77,100,13.77,2.35,13.77,0.6,16.52,8.8,,,,,,
13.27,13.2,13.82,22.76,13.82,22.8,13.82,100,13.82,2.35,13.82,0.6,16.58,8.8,,,,,,
13.32,13.15,13.87,22.75,13.87,22.8,13.87,100,13.87,2.35,13.87,0.6,16.64,8.8,,,,,,
13.37,13.2,13.92,22.75,13.93,22.8,13.93,100,13.93,2.35,13.92,0.6,16.71,8.8,,,,,,
13.42,13.25,13.97,22.76,13.98,22.8,13.98,100,13.98,2.34,13.97,0.6,16.77,8.7,,,,,,
13.47,13.29,14.03,22.76,14.03,22.8,14.03,100,14.03,2.34,14.03,0.6,16.83,8.7,,,,,,
13.52,13.13,14.08,22.76,14.08,22.8,14.08,100,14.08,2.35,14.08,0.6,16.89,8.7,,,,,,
13.57,13.16,14.13,22.76,14.13,22.8,14.13,100,14.13,2.34,14.13,0.6,16.95,8.7,,,,,,
13.62,13.05,14.18,22.76,14.18,22.8,14.18,100,14.18,2.35,14.18,0.6,17.02,8.7,,,,,,
13.67,13.09,14.23,22.76,14.23,22.8,14.23,100,14.23,2.34,14.23,0.6,17.08,8.7,,,,,,
13.72,13.11,14.28,22.76,14.29,22.8,14.29,100,14.29,2.35,14.28,0.6,17.14,8.7,,,,,,
13.76,12.96,14.33,22.76,14.34,22.8,14.34,100,14.34,2.35,14.33,0.6,17.2,8.7,,,,,,
13.81,13.01,14.39,22.76,14.39,22.8,14.39,100,14.39,2.34,14.39,0.6,17.26,8.7,,,,,,
13.86,12.96,14.44,22.76,14.44,22.8,14.44,100,14.44,2.35,14.44,0.6,17.33,8.7,,,,,,
13.91,12.99,14.49,22.76,14.49,22.8,14.49,100,14.49,2.35,14.49,0.6,17.39,8.7,,,,,,
13.96,12.92,14.54,22.76,14.54,22.8,14.54,100,14.54,2.33,14.54,0.6,17.45,8.7,,,,,,
14.01,12.92,14.59,22.75,14.6,22.8,14.6,100,14.6,2.34,14.59,0.6,17.51,8.7,,,,,,
14.06,12.88,14.64,22.75,14.65,22.7,14.65,100,14.65,2.33,14.64,0.6,17.57,8.7,,,,,,
14.11,12.81,14.7,22.75,14.7,22.8,14.7,100,14.7,2.35,14.7,0.6,17.63,8.7,,,,,,
14.16,12.93,14.75,22.75,14.75,22.7,14.75,100,14.75,2.34,14.75,0.6,17.7,8.6,,,,,,
14.21,12.91,14.8,22.75,14.8,22.7,14.8,100,14.8,2.34,14.8,0.6,17.76,8.6,,,,,,
14.26,12.94,14.85,22.75,14.85,22.7,14.85,100,14.85,2.34,14.85,0.6,17.82,8.6,,,,,,
14.31,12.83,14.9,22.74,14.9,22.7,14.9,100,14.9,2.33,14.9,0.6,17.88,8.6,,,,,,
14.36,12.9,14.95,22.74,14.96,22.7,14.96,100,14.96,2.35,14.95,0.6,17.94,8.6,,,,,,
14.41,12.79,15.01,22.74,15.01,22.7,15.01,100,15.01,2.34,15.01,0.6,18.01,8.6,,,,,,
14.46,12.82,15.06,22.74,15.06,22.7,15.06,100,15.06,2.33,15.06,0.6,18.07,8.6,,,,,,
14.51,12.93,15.11,22.73,15.11,22.7,15.11,100,15.11,2.35,15.11,0.6,18.13,8.6,,,,,,
14.56,12.71,15.16,22.73,15.16,22.7,15.16,100,15.16,2.33,15.16,0.6,18.19,8.5,,,,,,
14.61,12.61,15.21,22.72,15.21,22.7,15.21,100,15.21,2.34,15.21,0.6,18.25,8.5,,,,,,
14.66,12.69,15.26,22.71,15.27,22.7,15.27,100,15.27,2.34,15.26,0.6,18.32,8.5,,,,,,
14.71,12.58,15.31,22.71,15.32,22.7,15.32,100,15.32,2.34,15.31,0.6,18.38,8.5,,,,,,
14.75,12.53,15.37,22.7,15.37,22.7,15.37,100,15.37,2.35,15.37,0.6,18.44,8.5,,,,,,
14.8,12.5,15.42,22.94,15.42,22.9,15.42,100,15.42,0.89,15.42,0.6,18.5,8.5,,,,,,
14.85,12.6,15.47,22.92,15.47,22.9,15.47,100,15.47,1.8,15.47,0.6,18.56,8.5,,,,,,
14.9,12.54,15.52,22.81,15.52,22.8,15.52,100,15.52,2.12,15.52,0.6,18.62,8.4,,,,,,
14.95,12.46,15.57,22.73,15.58,22.7,15.58,100,15.58,2.24,15.57,0.6,18.69,8.4,,,,,,
15,12.56,15.62,22.7,15.63,22.7,15.63,100,15.63,2.29,15.62,0.6,18.75,8.4,,,,,,
15.05,12.52,15.68,22.68,15.68,22.7,15.68,100,15.68,2.3,15.68,0.6,18.81,8.4,,,,,,
15.1,12.57,15.73,22.68,15.73,22.7,15.73,100,15.73,2.32,15.73,0.6,18.87,8.4,,,,,,
15.15,12.51,15.78,22.67,15.78,22.7,15.78,100,15.78,2.32,15.78,0.6,18.93,8.4,,,,,,
15.2,12.43,15.83,22.66,15.83,22.7,15.83,100,15.83,2.32,15.83,0.6,19,8.4,,,,,,
15.25,12.49,15.88,22.65,15.88,22.7,15.88,100,15.88,2.33,15.88,0.6,19.06,8.4,,,,,,
15.3,12.46,15.93,22.65,15.94,22.7,15.94,100,15.94,2.32,15.93,0.6,19.12,8.3,,,,,,
15.35,12.51,15.98,22.65,15.99,22.7,15.99,100,15.99,2.32,15.98,0.6,19.18,8.3,,,,,,
15.4,12.45,16.04,22.65,16.04,22.7,16.04,100,16.04,2.32,16.04,0.6,19.24,8.3,,,,,,
15.45,12.54,16.09,22.65,16.09,22.7,16.09,100,16.09,2.33,16.09,0.6,19.31,8.3,,,,,,
15.5,12.46,16.14,22.65,16.14,22.6,16.14,100,16.14,2.34,16.14,0.6,19.37,8.3,,,,,,
15.55,12.6,16.19,22.64,16.19,22.6,16.19,100,16.19,2.33,16.19,0.6,19.43,8.3,,,,,,
15.6,12.54,16.24,22.64,16.25,22.6,16.25,100,16.25,2.33,16.24,0.6,19.49,8.3,,,,,,
15.65,12.73,16.29,22.63,16.3,22.6,16.3,100,16.3,2.33,16.29,0.6,19.55,8.3,,,,,,
15.7,12.63,16.35,22.62,16.35,22.6,16.35,100,16.35,2.32,16.35,0.6,19.61,8.2,,,,,,
15.75,12.65,16.4,22.62,16.4,22.6,16.4,100,16.4,2.34,16.4,0.6,19.68,8.2,,,,,,
15.79,12.7,16.45,22.61,16.45,22.6,16.45,100,16.45,2.33,16.45,0.6,19.74,8.2,,,,,,
15.84,12.57,16.5,22.61,16.5,22.6,16.5,100,16.5,2.33,16.5,0.6,19.8,8.2,,,,,,
15.89,12.76,16.55,22.62,16.56,22.6,16.56,100,16.56,2.34,16.55,0.6,19.86,8.2,,,,,,
15.94,12.68,16.6,22.63,16.61,22.6,16.61,100,16.61,2.32,16.6,0.6,19.92,8.2,,,,,,
15.99,12.61,16.66,22.62,16.66,22.6,16.66,100,16.66,2.34,16.66,0.6,19.99,8.1,,,,,,
16.04,12.68,16.71,22.62,16.71,22.6,16.71,100,16.71,2.33,16.71,0.6,20.05,8.1,,,,,,
16.09,12.62,16.76,22.62,16.76,22.6,16.76,100,16.76,2.32,16.76,0.6,20.11,8.1,,,,,,
16.14,12.66,16.81,22.62,16.81,22.6,16.81,100,16.81,2.33,16.81,0.6,20.17,8.1,,,,,,
16.19,12.83,16.86,22.61,16.86,22.6,16.86,100,16.86,2.32,16.86,0.6,20.23,8.1,,,,,,
16.24,12.59,16.91,22.6,16.92,22.6,16.92,100,16.92,0.87,16.91,0.6,20.3,8.1,,,,,,
16.29,12.5,16.96,22.72,16.97,22.7,16.97,100,16.97,1.71,16.96,0.6,20.36,8.1,,,,,,
16.34,12.42,17.02,22.7,17.02,22.7,17.02,100,17.02,2.04,17.02,0.6,20.42,8.1,,,,,,
16.39,12.47,17.07,22.64,17.07,22.6,17.07,100,17.07,2.18,17.07,0.6,20.48,8,,,,,,
16.44,12.4,17.12,22.59,17.12,22.6,17.12,100,17.12,2.26,17.12,0.6,20.54,8,,,,,,
16.49,12.43,17.17,22.57,17.17,22.6,17.17,100,17.17,2.3,17.17,0.6,20.6,8,,,,,,
16.54,12.37,17.22,22.56,17.23,22.6,17.23,100,17.23,2.32,17.22,0.6,20.67,8,,,,,,
16.59,12.45,17.27,22.55,17.28,22.5,17.28,100,17.28,2.33,17.27,0.6,20.73,8,,,,,,
16.64,12.36,17.33,22.54,17.33,22.5,17.33,100,17.33,2.32,17.33,0.6,20.79,8,,,,,,
16.69,12.39,17.38,22.53,17.38,22.5,17.38,100,17.38,2.33,17.38,0.6,20.85,8,,,,,,
16.74,12.29,17.43,22.53,17.43,22.5,17.43,100,17.43,2.32,17.43,0.6,20.91,8,,,,,,
16.79,12.34,17.48,22.53,17.48,22.5,17.48,100,17.48,2.32,17.48,0.6,20.98,8,,,,,,
16.83,12.25,17.53,22.52,17.54,22.5,17.54,100,17.54,2.34,17.53,0.6,21.04,7.9,,,,,,
16.88,12.38,17.58,22.52,17.59,22.5,17.59,100,17.59,2.33,17.58,0.6,21.1,7.9,,,,,,
16.93,12.36,17.63,22.52,17.64,22.5,17.64,100,17.64,2.34,17.63,0.6,21.16,7.9,,,,,,
16.98,12.35,17.69,22.51,17.69,22.5,17.69,100,17.69,2.34,17.69,0.6,21.22,7.9,,,,,,
17.03,12.29,17.74,22.5,17.74,22.5,17.74,100,17.74,2.34,17.74,0.6,21.29,7.9,,,,,,
17.08,12.27,17.79,22.49,17.79,22.5,17.79,100,17.79,2.34,17.79,0.6,21.35,7.9,,,,,,
17.13,12.23,17.84,22.49,17.84,22.5,17.84,100,17.84,2.34,17.84,0.6,21.41,7.9,,,,,,
17.18,12.18,17.89,22.49,17.9,22.5,17.9,100,17.9,2.35,17.89,0.6,21.47,7.9,,,,,,
17.23,12.22,17.94,22.49,17.95,22.5,17.95,100,17.95,2.34,17.94,0.6,21.53,7.9,,,,,,
17.28,12.23,18,22.47,18,22.5,18,100,18,2.34,18,0.6,21.59,7.9,,,,,,
17.33,12.21,18.05,22.47,18.05,22.5,18.05,100,18.05,2.35,18.05,0.6,21.66,7.9,,,,,,
17.38,12.18,18.1,22.47,18.1,22.5,18.1,100,18.1,2.34,18.1,0.6,21.72,7.9,,,,,,
17.43,12.23,18.15,22.47,18.15,22.5,18.15,100,18.15,2.34,18.15,0.6,21.78,7.8,,,,,,
17.48,12.14,18.2,22.47,18.21,22.5,18.21,100,18.21,2.35,18.2,0.6,21.84,7.8,,,,,,
17.53,12.24,18.25,22.47,18.26,22.5,18.26,100,18.26,2.34,18.25,0.6,21.9,7.8,,,,,,
17.58,12.24,18.31,22.46,18.31,22.5,18.31,100,18.31,2.36,18.31,0.6,21.97,7.8,,,,,,
17.63,12.21,18.36,22.46,18.36,22.5,18.36,100,18.36,2.35,18.36,0.6,22.03,7.8,,,,,,
17.68,12.14,18.41,22.45,18.41,22.5,18.41,100,18.41,2.36,18.41,0.6,22.09,7.8,,,,,,
17.73,12.17,18.46,22.45,18.46,22.4,18.46,100,18.46,2.36,18.46,0.6,22.15,7.8,,,,,,
17.78,12.22,18.51,22.45,18.52,22.4,18.52,100,18.52,2.34,18.51,0.6,22.21,7.8,,,,,,
17.82,12.16,18.56,22.45,18.57,22.4,18.57,100,18.57,2.35,18.56,0.6,22.28,7.8,,,,,,
17.87,12.21,18.61,22.44,18.62,22.4,18.62,100,18.62,2.35,18.61,0.6,22.34,7.8,,,,,,
17.92,12.29,18.67,22.44,18.67,22.4,18.67,100,18.67,2.35,18.67,0.6,22.4,7.8,,,,,,
17.97,12.18,18.72,22.44,18.72,22.4,18.72,100,18.72,2.36,18.72,0.6,22.46,7.8,,,,,,
18.02,12.13,18.77,22.44,18.77,22.4,18.77,100,18.77,2.35,18.77,0.6,22.52,7.8,,,,,,
18.07,12.2,18.82,22.44,18.82,22.4,18.82,100,18.82,2.36,18.82,0.6,22.58,7.8,,,,,,
18.12,12.25,18.87,22.43,18.88,22.4,18.88,100,18.88,2.36,18.87,0.6,22.65,7.8,,,,,,
18.17,12.2,18.92,22.43,18.93,22.4,18.93,100,18.93,2.35,18.92,0.6,22.71,7.8,,,,,,
18.22,12.26,18.98,22.42,18.98,22.4,18.98,100,18.98,2.36,18.98,0.6,22.77,7.8,,,,,,
18.27,12.23,19.03,22.41,19.03,22.4,19.03,100,19.03,2.35,19.03,0.6,22.83,7.8,,,,,,
18.32,12.22,19.08,22.41,19.08,22.4,19.08,100,19.08,2.36,19.08,0.6,22.89,7.8,,,,,,
18.37,12.24,19.13,22.41,19.13,22.4,19.13,100,19.13,2.36,19.13,0.6,22.96,7.8,,,,,,
18.42,12.26,19.18,22.41,19.19,22.4,19.19,100,19.19,2.36,19.18,0.6,23.02,7.8,,,,,,
18.47,12.34,19.23,22.41,19.24,22.4,19.24,100,19.24,2.37,19.23,0.6,23.08,7.8,,,,,,
18.52,12.31,19.29,22.4,19.29,22.4,19.29,100,19.29,2.36,19.29,0.6,23.14,7.8,,,,,,
18.57,12.3,19.34,22.4,19.34,22.4,19.34,100,19.34,2.36,19.34,0.6,23.2,7.8,,,,,,
18.62,12.37,19.39,22.4,19.39,22.4,19.39,100,19.39,2.36,19.39,0.6,23.27,7.8,,,,,,
18.67,12.42,19.44,22.4,19.44,22.4,19.44,100,19.44,2.35,19.44,0.6,23.33,7.8,,,,,,
18.72,12.47,19.49,22.39,19.5,22.4,19.5,100,19.5,2.36,19.49,0.6,23.39,7.8,,,,,,
18.77,12.77,19.54,22.38,19.55,22.4,19.55,100,19.55,2.36,19.54,0.6,23.45,7.7,,,,,,
18.82,13.03,19.59,22.38,19.6,22.4,19.6,100,19.6,2.37,19.59,0.6,23.51,7.7,,,,,,
18.86,13.56,19.65,22.38,19.65,22.4,19.65,100,19.65,2.38,19.65,0.6,23.57,7.7,,,,,,
18.91,14.22,19.7,22.38,19.7,22.4,19.7,100,19.7,2.36,19.7,0.6,23.64,7.7,,,,,,
18.96,14.97,19.75,22.38,19.75,22.4,19.75,100,19.75,2.37,19.75,0.6,23.7,7.7,,,,,,
19.01,16.03,19.8,22.37,19.8,22.4,19.8,100,19.8,2.36,19.8,0.6,23.76,7.7,,,,,,
19.06,16.91,19.85,22.38,19.86,22.4,19.86,100,19.86,2.37,19.85,0.6,23.82,7.7,,,,,,
19.11,17.78,19.9,22.4,19.91,22.4,19.91,100,19.91,2.37,19.9,0.6,23.88,7.7,,,,,,
19.16,18.33,19.96,22.43,19.96,22.4,19.96,100,19.96,2.36,19.96,0.6,23.95,7.7,,,,,,
19.21,18.5,20.01,22.47,20.01,22.5,20.01,100,20.01,2.38,20.01,0.6,24.01,7.7,,,,,,
19.26,18.61,20.06,22.5,20.06,22.5,20.06,100,20.06,2.37,20.06,0.6,24.07,7.7,,,,,,
19.31,18.37,20.11,22.53,20.11,22.5,20.11,100,20.11,2.37,20.11,0.6,24.13,7.7,,,,,,
19.36,17.98,20.16,22.56,20.17,22.6,20.17,100,20.17,2.38,20.16,0.6,24.19,7.7,,,,,,
19.41,17.64,20.21,22.6,20.22,22.6,20.22,100,20.22,2.37,20.21,0.6,24.26,7.7,,,,,,
19.46,17.1,20.26,22.61,20.27,22.6,20.27,100,20.27,2.38,20.26,0.6,24.32,7.7,,,,,,
19.51,16.5,20.32,22.64,20.32,22.6,20.32,100,20.32,2.37,20.32,0.6,24.38,7.7,,,,,,
19.56,16.12,20.37,22.68,20.37,22.7,20.37,100,20.37,2.37,20.37,0.6,24.44,7.7,,,,,,
19.61,15.68,20.42,22.71,20.42,22.7,20.42,100,20.42,2.38,20.42,0.6,24.5,7.7,,,,,,
19.66,15.17,20.47,22.74,20.47,22.7,20.47,100,20.47,2.37,20.47,0.6,24.56,7.7,,,,,,
19.71,14.86,20.52,22.77,20.53,22.8,20.53,100,20.53,2.38,20.52,0.6,24.63,7.7,,,,,,
19.76,14.63,20.57,22.81,20.58,22.8,20.58,100,20.58,2.37,20.57,0.6,24.69,7.7,,,,,,
19.81,14.43,20.63,22.85,20.63,22.8,20.63,100,20.63,2.37,20.63,0.6,24.75,7.7,,,,,,
19.85,14.39,20.68,22.9,20.68,22.9,20.68,100,20.68,2.38,20.68,0.6,24.81,7.7,,,,,,
19.9,14.29,20.73,22.95,20.73,22.9,20.73,100,20.73,2.37,20.73,0.6,24.87,7.7,,,,,,
19.95,14.22,20.78,23.01,20.78,23,20.78,100,20.78,2.38,20.78,0.6,24.94,7.7,,,,,,
20,14.05,20.83,23.06,20.84,23.1,20.84,100,20.84,2.38,20.83,0.6,25,7.7,,,,,,
20.05,13.8,20.88,23.12,20.89,23.1,20.89,100,20.89,2.37,20.88,0.6,25.06,7.7,,,,,,
20.1,13.47,20.94,23.18,20.94,23.2,20.94,100,20.94,2.38,20.94,0.6,25.12,7.7,,,,,,
20.15,13.13,20.99,23.25,20.99,23.2,20.99,100,20.99,2.38,20.99,0.6,25.18,7.7,,,,,,
20.2,12.71,21.04,23.37,21.04,23.3,21.04,100,21.04,2.38,21.04,0.6,25.25,7.7,,,,,,
20.25,12.49,21.09,23.55,21.09,23.5,21.09,100,21.09,2.38,21.09,0.6,25.31,7.7,,,,,,
20.3,12.13,21.14,23.8,21.15,23.8,21.15,100,21.15,2.38,21.14,0.6,25.37,7.7,,,,,,
20.35,11.99,21.19,24.09,21.2,24.1,21.2,100,21.2,2.38,21.19,0.6,25.43,7.6,,,,,,
20.4,11.85,21.24,24.41,21.25,24.4,21.25,100,21.25,2.38,21.24,0.6,25.49,7.6,,,,,,
20.45,11.76,21.3,24.72,21.3,24.7,21.3,100,21.3,2.38,21.3,0.6,25.55,7.6,,,,,,
20.5,11.92,21.35,24.87,21.35,24.9,21.35,100,21.35,2.38,21.35,0.6,25.62,7.6,,,,,,
20.55,12.02,21.4,24.75,21.4,24.8,21.4,100,21.4,2.37,21.4,0.6,25.68,7.6,,,,,,
20.6,12.26,21.45,24.33,21.45,24.4,21.45,100,21.45,2.38,21.45,0.6,25.74,7.6,,,,,,
20.65,12.38,21.5,23.71,21.51,23.8,21.51,100,21.51,2.38,21.5,0.6,25.8,7.6,,,,,,
20.7,12.66,21.55,23.08,21.56,23.1,21.56,100,21.56,2.38,21.55,0.6,25.86,7.6,,,,,,
20.75,12.63,21.61,22.62,21.61,22.7,21.61,100,21.61,2.38,21.61,0.6,25.93,7.6,,,,,,
20.8,12.69,21.66,22.31,21.66,22.3,21.66,100,21.66,2.38,21.66,0.6,25.99,7.6,,,,,,
20.85,12.52,21.71,22.18,21.71,22.2,21.71,100,21.71,2.38,21.71,0.6,26.05,7.6,,,,,,
20.89,12.45,21.76,22.19,21.76,22.2,21.76,100,21.76,2.38,21.76,0.6,26.11,7.6,,,,,,
20.94,12.03,21.81,22.25,21.82,22.3,21.82,100,21.82,2.38,21.81,0.61,26.17,7.6,,,,,,
20.99,11.8,21.86,22.3,21.87,22.3,21.87,100,21.87,2.48,21.86,0.65,26.24,7.6,,,,,,
21.04,11.46,21.91,22.63,21.92,22.6,21.92,100,21.92,0.94,21.91,0.65,26.3,7.6,,,,,,
21.09,11.24,21.97,22.64,21.97,22.6,21.97,100,21.97,1.77,21.97,0.65,26.36,7.6,,,,,,
21.14,11.27,22.02,22.52,22.02,22.5,22.02,100,22.02,2.22,22.02,0.65,26.42,7.6,,,,,,
21.19,11.41,22.07,22.42,22.07,22.4,22.07,100,22.07,2.4,22.07,0.65,26.48,7.6,,,,,,
21.24,11.8,22.12,22.35,22.13,22.4,22.13,100,22.13,2.47,22.12,0.65,26.54,7.6,,,,,,
21.29,12.28,22.17,22.31,22.18,22.3,22.18,100,22.18,2.51,22.17,0.65,26.61,7.6,,,,,,
